transaction_id,account_id,customer_name,transaction_type,amount,transaction_date,branch,city,balance_after,customer_age,account_type
68513,101009,Arif Smith,Withdrawal,53050.66,2022-01-25,Uttara,Dhaka,174053.13,29,Fixed Deposit
68514,107021,John Khan,Loan Payment,25147.04,2024-08-21,Banani,Dhaka,148991.27,19,Current
68515,105678,Sara Uddin,Online Purchase,18066.81,2024-12-09,Motijheel,Dhaka,89994.9,26,Savings
68516,112439,Tanvir Roy,ATM Withdrawal,3389.31,2023-05-30,GEC Circle,Chattogram,83643.09,45,Fixed Deposit
68517,100220,Olivia Smith,Withdrawal,33035.59,2026-04-13,Rajshahi Main,Rajshahi,124002.85,62,Savings
68518,108016,Rahim Miah,ATM Withdrawal,1570.28,2026-05-25,Agrabad,Chattogram,74600.53,19,Current
68519,107631,Linda Islam,Deposit,41379.86,2024-11-13,GEC Circle,Chattogram,52175.4,31,Savings
68520,106967,Mim Roy,Online Purchase,13059.99,2025-11-20,Dhanmondi,Dhaka,9629.11,47,Savings
68521,107473,John Williams,Deposit,61332.37,2026-05-28,Gulshan,Dhaka,154167.83,36,Fixed Deposit
68522,102020,Rakib Sarker,Deposit,13812.7,2022-03-02,Banani,Dhaka,26711.42,74,Savings
68523,111077,Rakib Uddin,Transfer,10373.79,2023-10-01,GEC Circle,Chattogram,0,56,Fixed Deposit
68524,103564,Rahim Williams,Transfer,23164.09,2025-09-10,Sylhet Main,Sylhet,94199.95,44,Savings
68525,106301,Ayesha Ahmed,Deposit,26236.06,2023-08-15,Dhanmondi,Dhaka,92687.55,56,Current
68526,112023,Ayesha Johnson,Loan Payment,27508.85,2022-02-04,Rajshahi Main,Rajshahi,13786.62,31,Savings
68527,105269,Arif Chowdhury,Bill Payment,25792.41,2025-02-22,Barisal Main,Barisal,110252.24,40,Savings
68528,105131,James Islam,Deposit,18844.69,2022-02-17,Uttara,Dhaka,68846.32,70,Savings
68529,100393,Karim Sarker,Deposit,5367.52,2022-05-15,Motijheel,Dhaka,89946.96,69,Current
68530,108418,Olivia Roy,ATM Withdrawal,9828.09,2025-07-23,Uttara,Dhaka,67074.83,56,Current
68531,103175,Emma Talukder,Transfer,21382.78,2023-11-08,Barisal Main,Barisal,158424.87,40,Current
68532,114777,Mim Miah,Withdrawal,33706.59,2024-09-10,Rajshahi Main,Rajshahi,52693.45,74,Savings
68533,105022,David Khan,Withdrawal,19771.94,2025-07-07,Uttara,Dhaka,46925.82,25,Fixed Deposit
68534,112819,John Das,Bill Payment,15545.44,2023-08-27,Sylhet Main,Sylhet,127096.91,59,Fixed Deposit
68535,100557,Olivia Das,Deposit,48938.96,2023-11-08,Barisal Main,Barisal,79255.89,48,Current
68536,114065,Michael Islam,Online Purchase,19239.11,2025-01-27,Uttara,Dhaka,57845.1,39,Savings
68537,102649,Rakib Sarker,Bill Payment,8580.01,2022-08-25,Motijheel,Dhaka,80259.99,36,Fixed Deposit
68538,111515,Michael Chowdhury,Online Purchase,22978.09,2026-03-20,Uttara,Dhaka,130536.92,52,Current
68539,112621,Mim Sheikh,Deposit,11594.12,2022-12-05,Rajshahi Main,Rajshahi,59154.51,74,Fixed Deposit
68540,107755,Mim Talukder,ATM Withdrawal,9187.98,2025-12-18,Banani,Dhaka,124262.16,66,Fixed Deposit
68541,105747,Mim Islam,ATM Withdrawal,3468.1,2025-10-28,Uttara,Dhaka,0,60,Fixed Deposit
68542,106990,Priya Das,Loan Payment,1583.63,2022-05-15,GEC Circle,Chattogram,144555.38,71,Current
68543,113177,Jannat Sheikh,ATM Withdrawal,1430.66,2025-10-21,Khulna Main,Khulna,30580.4,52,Savings
68544,112579,Robert Chowdhury,Loan Payment,31143.47,2025-06-06,GEC Circle,Chattogram,71925.52,29,Fixed Deposit
68545,108588,Sultana Smith,Transfer,12262.56,2025-04-24,Khulna Main,Khulna,84184.25,35,Savings
68546,100876,James Johnson,Deposit,51906.83,2026-05-06,GEC Circle,Chattogram,163768.77,38,Fixed Deposit
68547,106738,Tanvir Das,Loan Payment,23262.67,2023-07-11,Motijheel,Dhaka,66498.62,23,Fixed Deposit
68548,103083,Priya Uddin,Withdrawal,19476.98,2026-03-20,Sylhet Main,Sylhet,55097.87,34,Fixed Deposit
68549,106256,William Brown,Deposit,45001.6,2025-09-17,Barisal Main,Barisal,16259.39,18,Savings
68550,107235,Mary Ahmed,Withdrawal,1224.53,2022-03-21,Motijheel,Dhaka,170271.76,63,Fixed Deposit
68551,112661,John Khan,Withdrawal,16314.41,2026-02-13,Agrabad,Chattogram,103080.1,31,Current
68552,109202,Jannat Khan,Online Purchase,13428.12,2023-09-21,Comilla Main,Comilla,188538.86,70,Current
68553,109087,David Brown,Deposit,32101.14,2026-03-07,Gulshan,Dhaka,84839.31,27,Fixed Deposit
68554,108738,Mary Rahman,Loan Payment,18253.32,2022-12-06,Rajshahi Main,Rajshahi,167279.59,69,Savings
68555,108072,Fatema Sarker,Withdrawal,8735.22,2025-01-18,Barisal Main,Barisal,26288.37,67,Current
68556,114013,Arif Sarker,Withdrawal,39040.63,2023-06-14,Barisal Main,Barisal,92597.03,26,Savings
68557,108268,Michael Uddin,Loan Payment,53693.33,2022-11-10,Dhanmondi,Dhaka,66044.83,47,Savings
68558,100695,Mary Hossain,Transfer,8535.88,2024-01-17,Motijheel,Dhaka,170729.01,18,Current
68559,102047,Sultana Johnson,Loan Payment,64316.94,2025-11-01,Banani,Dhaka,0,62,Current
68560,106290,Ayesha Islam,Online Purchase,20203.6,2026-02-17,Comilla Main,Comilla,61029.96,36,Fixed Deposit
68561,101931,Ahmed Akter,Transfer,18603.54,2025-01-03,Dhanmondi,Dhaka,28895.3,61,Fixed Deposit
68562,114357,Ayesha Williams,Online Purchase,10783.78,2022-06-27,Comilla Main,Comilla,91603.9,43,Savings
68563,102461,Mary Roy,ATM Withdrawal,4623.3,2023-08-28,Comilla Main,Comilla,104985.66,72,Fixed Deposit
68564,100443,Sophia Johnson,Loan Payment,7613.38,2024-11-19,Gulshan,Dhaka,76968.1,53,Savings
68565,102403,Sophia Chowdhury,Loan Payment,26070.11,2026-04-20,Motijheel,Dhaka,96163.14,39,Current
68566,109495,Mary Brown,Transfer,2772.82,2023-07-15,Barisal Main,Barisal,0,49,Current
68567,102317,Arif Akter,Withdrawal,19530.92,2024-06-04,Gulshan,Dhaka,154047.84,45,Fixed Deposit
68568,102676,Arif Miah,Deposit,7436.38,2023-02-24,Rajshahi Main,Rajshahi,6761.01,39,Current
68569,111853,Fatema Talukder,Transfer,1191.22,2023-07-12,Agrabad,Chattogram,134752.57,36,Fixed Deposit
68570,113621,Ahmed Roy,Transfer,8432.66,2026-04-02,Gulshan,Dhaka,68593.31,36,Fixed Deposit
68571,107620,Emma Roy,Online Purchase,3872.22,2024-04-25,Comilla Main,Comilla,47321.14,48,Current
68572,102643,Sophia Talukder,Withdrawal,42719.33,2025-12-15,Sylhet Main,Sylhet,96505.54,35,Fixed Deposit
68573,105162,Nusrat Talukder,Transfer,25618.83,2025-10-11,Motijheel,Dhaka,102933.75,65,Fixed Deposit
68574,103800,Fatema Hossain,Online Purchase,6896.84,2022-01-19,Khulna Main,Khulna,99837.15,48,Savings
68575,102831,Arif Sheikh,ATM Withdrawal,2550.32,2023-03-15,Comilla Main,Comilla,78153.86,41,Fixed Deposit
68576,100898,Fatema Akter,ATM Withdrawal,7634.28,2025-08-31,Banani,Dhaka,60965.75,23,Savings
68577,114986,Rakib Das,Deposit,35744.66,2024-11-18,Gulshan,Dhaka,92367.17,55,Current
68578,110647,Sultana Johnson,Withdrawal,2341.64,2024-12-06,Uttara,Dhaka,0,70,Savings
68579,109045,John Khan,Withdrawal,18675.1,2022-07-29,Rajshahi Main,Rajshahi,0,65,Fixed Deposit
68580,105307,David Ahmed,Loan Payment,28831.31,2025-04-27,Khulna Main,Khulna,146899.51,57,Fixed Deposit
68581,102210,David Islam,ATM Withdrawal,10871.02,2025-06-09,Agrabad,Chattogram,81372.47,66,Current
68582,103260,Rahim Ahmed,Withdrawal,6909.49,2024-10-23,Sylhet Main,Sylhet,68475.92,52,Fixed Deposit
68583,104339,Nusrat Khan,Withdrawal,4591.56,2024-02-28,Comilla Main,Comilla,73665.99,70,Current
68584,101606,Mim Miah,Withdrawal,23585.47,2026-01-25,Barisal Main,Barisal,0,45,Savings
68585,112039,Robert Miah,Online Purchase,23241.96,2022-10-19,Motijheel,Dhaka,105975.59,40,Current
68586,110913,Sara Johnson,Transfer,2000.76,2026-02-09,Agrabad,Chattogram,33684.4,29,Current
68587,114629,Sophia Roy,Bill Payment,4573.64,2026-08-23,Comilla Main,Comilla,225392.43,35,Savings
68588,110748,Olivia Das,Online Purchase,9057.74,2026-03-24,Rajshahi Main,Rajshahi,51204.3,43,Fixed Deposit
68589,103732,Priya Johnson,Loan Payment,41117.62,2022-07-06,Rajshahi Main,Rajshahi,142096.44,47,Fixed Deposit
68590,107520,Linda Brown,ATM Withdrawal,2102.6,2024-10-25,Banani,Dhaka,0,66,Fixed Deposit
68591,100496,Michael Talukder,Loan Payment,2158.05,2023-06-16,Dhanmondi,Dhaka,154940.45,54,Fixed Deposit
68592,111353,James Smith,Withdrawal,11985.39,2026-08-02,Barisal Main,Barisal,19965.55,48,Savings
68593,107970,Rakib Hossain,ATM Withdrawal,328.94,2023-03-30,Sylhet Main,Sylhet,55621.98,51,Savings
68594,105294,Olivia Ahmed,Transfer,22932.92,2023-09-16,GEC Circle,Chattogram,205510.15,45,Fixed Deposit
68595,110382,Fatema Talukder,Bill Payment,22963.87,2022-10-12,Khulna Main,Khulna,66571.58,54,Current
68596,108903,Sophia Khan,Transfer,1016.89,2022-04-13,Banani,Dhaka,9381.41,58,Current
68597,114029,William Chowdhury,Deposit,45545.11,2024-07-24,Khulna Main,Khulna,80079.69,43,Savings
68598,101236,Olivia Rahman,ATM Withdrawal,3013.56,2023-07-14,Sylhet Main,Sylhet,87322.47,72,Fixed Deposit
68599,105472,Olivia Roy,ATM Withdrawal,3066.86,2022-04-19,Gulshan,Dhaka,136744.7,30,Savings
68600,113618,Rakib Smith,Withdrawal,247.99,2023-07-01,Comilla Main,Comilla,118287.46,23,Savings
68601,110504,Linda Sarker,Deposit,1059.7,2023-09-21,Rajshahi Main,Rajshahi,111498.71,31,Fixed Deposit
68602,108161,Michael Rahman,Deposit,35152.06,2024-09-13,Dhanmondi,Dhaka,69635.14,24,Savings
68603,107472,Tanvir Das,Online Purchase,24388.44,2025-12-02,Dhanmondi,Dhaka,115753.03,30,Fixed Deposit
68604,114511,Arif Uddin,Transfer,16342.7,2024-06-18,Banani,Dhaka,24806.9,36,Current
68605,110190,John Das,Loan Payment,60065.87,2026-02-28,Banani,Dhaka,87871.68,58,Fixed Deposit
68606,109468,Hasan Roy,Bill Payment,24442.8,2023-03-20,Rajshahi Main,Rajshahi,0,35,Savings
68607,102762,Hasan Johnson,Deposit,18981.65,2026-07-12,Banani,Dhaka,164032.0,28,Savings
68608,103220,Tanvir Das,Loan Payment,19489.25,2022-11-23,Rajshahi Main,Rajshahi,54929.05,28,Fixed Deposit
68609,110395,Sophia Khan,ATM Withdrawal,10275.57,2026-05-26,Comilla Main,Comilla,163535.07,18,Savings
68610,109427,Fatema Islam,Online Purchase,24218.22,2025-09-23,Agrabad,Chattogram,91842.39,59,Savings
68611,109091,Olivia Miah,ATM Withdrawal,1891.81,2022-09-01,Sylhet Main,Sylhet,47886.66,65,Savings
68612,103102,Priya Johnson,Deposit,9597.14,2023-07-22,Rajshahi Main,Rajshahi,99470.89,20,Savings
68613,101379,Michael Sarker,ATM Withdrawal,3439.11,2024-01-31,Sylhet Main,Sylhet,78715.8,56,Savings
68614,106479,William Chowdhury,Deposit,1496.68,2025-01-03,Uttara,Dhaka,139394.81,27,Fixed Deposit
68615,103622,Sara Roy,Deposit,11494.78,2024-02-02,Motijheel,Dhaka,0,62,Current
68616,113526,Rahim Khan,Withdrawal,9156.97,2023-09-29,GEC Circle,Chattogram,12710.69,69,Savings
68617,113090,Sophia Brown,ATM Withdrawal,3254.02,2023-04-27,Rajshahi Main,Rajshahi,108501.02,47,Fixed Deposit
68618,102931,Mary Smith,Bill Payment,22688.95,2025-07-03,Barisal Main,Barisal,40357.55,57,Fixed Deposit
68619,106982,Arif Chowdhury,Bill Payment,15936.78,2023-02-27,Dhanmondi,Dhaka,41406.66,60,Savings
68620,113266,Olivia Roy,ATM Withdrawal,11257.57,2023-08-08,Rajshahi Main,Rajshahi,0,27,Savings
68621,106520,Rakib Das,ATM Withdrawal,9937.04,2023-08-19,Comilla Main,Comilla,85235.01,34,Savings
68622,114784,Nusrat Roy,Deposit,23538.8,2022-02-10,Khulna Main,Khulna,121241.92,50,Fixed Deposit
68623,112491,Olivia Smith,Online Purchase,8510.04,2024-09-24,Barisal Main,Barisal,74124.06,69,Current
68624,109290,Olivia Chowdhury,Transfer,1391.7,2023-01-26,Barisal Main,Barisal,61238.52,23,Fixed Deposit
68625,106683,Sultana Sarker,Withdrawal,35359.32,2022-03-15,Dhanmondi,Dhaka,97641.74,47,Savings
68626,104354,Arif Smith,Transfer,32724.51,2025-06-12,Gulshan,Dhaka,37359.64,66,Savings
68627,110661,Ayesha Sarker,ATM Withdrawal,4524.65,2024-10-14,Dhanmondi,Dhaka,44625.27,73,Current
68628,111540,Emma Akter,Online Purchase,2282.65,2025-09-12,Barisal Main,Barisal,77005.29,47,Savings
68629,107645,Emma Sarker,Online Purchase,9780.27,2025-07-22,Uttara,Dhaka,57983.73,32,Current
68630,111750,Mary Williams,Loan Payment,38960.21,2024-04-30,Agrabad,Chattogram,49254.69,56,Savings
68631,101927,Karim Das,Loan Payment,5117.86,2024-01-12,Uttara,Dhaka,0,29,Savings
68632,112701,Fatema Uddin,ATM Withdrawal,4867.67,2022-06-16,Barisal Main,Barisal,56662.71,70,Current
68633,106043,Rahim Roy,ATM Withdrawal,7251.99,2023-02-22,Banani,Dhaka,0,73,Current
68634,104252,William Ahmed,Loan Payment,24199.28,2025-05-10,Khulna Main,Khulna,190893.81,27,Savings
68635,106013,David Uddin,Loan Payment,6950.33,2026-07-31,Dhanmondi,Dhaka,91334.26,43,Savings
68636,106928,William Talukder,Bill Payment,17421.31,2026-02-06,Gulshan,Dhaka,12817.49,40,Savings
68637,105884,Sara Uddin,ATM Withdrawal,5772.49,2024-03-09,Agrabad,Chattogram,109667.04,54,Current
68638,108403,Jannat Johnson,Withdrawal,15422.87,2024-09-21,Motijheel,Dhaka,106194.97,33,Current
68639,101229,Fatema Uddin,Online Purchase,15297.88,2022-03-02,Banani,Dhaka,11006.97,36,Savings
68640,114998,Linda Williams,Bill Payment,18265.22,2023-10-11,Rajshahi Main,Rajshahi,149573.23,61,Fixed Deposit
68641,108590,Arif Uddin,Bill Payment,27480.02,2026-08-24,Agrabad,Chattogram,10922.44,60,Current
68642,113195,James Brown,Online Purchase,14211.69,2026-06-30,Sylhet Main,Sylhet,111507.82,53,Savings
68643,110652,Emma Williams,Bill Payment,13813.32,2023-04-17,Barisal Main,Barisal,58942.81,73,Savings
68644,102960,David Smith,Deposit,28935.44,2022-11-08,Barisal Main,Barisal,84785.06,19,Current
68645,103806,Linda Akter,Transfer,25506.79,2025-02-20,Khulna Main,Khulna,81883.72,53,Current
68646,113148,Nusrat Das,Online Purchase,24774.4,2023-05-19,Barisal Main,Barisal,19268.89,19,Current
68647,106826,Sophia Miah,Transfer,8356.05,2022-08-24,Barisal Main,Barisal,90465.25,59,Fixed Deposit
68648,100518,John Das,Transfer,25355.0,2024-05-22,Khulna Main,Khulna,169258.08,73,Savings
68649,108867,Hasan Smith,Transfer,24670.89,2023-06-17,Uttara,Dhaka,131635.07,56,Savings
68650,108791,Sara Akter,Online Purchase,15526.21,2024-06-30,Rajshahi Main,Rajshahi,49162.01,21,Current
68651,103655,Sultana Sheikh,Transfer,4804.42,2024-05-07,Agrabad,Chattogram,40633.08,47,Savings
68652,114525,Fatema Akter,Deposit,3514.29,2023-09-07,Khulna Main,Khulna,0,20,Savings
68653,114194,Sophia Sarker,Online Purchase,6314.04,2022-11-26,Gulshan,Dhaka,22506.34,37,Current
68654,105168,John Roy,ATM Withdrawal,3002.64,2023-08-02,Uttara,Dhaka,50112.91,65,Savings
68655,101655,David Sarker,Bill Payment,5565.11,2023-02-19,Rajshahi Main,Rajshahi,167024.95,38,Fixed Deposit
68656,112865,Michael Smith,Withdrawal,21377.2,2025-01-25,Uttara,Dhaka,0,60,Current
68657,112535,Hasan Khan,Deposit,19326.99,2022-09-11,Sylhet Main,Sylhet,123489.12,48,Current
68658,112340,Rakib Williams,Loan Payment,17015.81,2023-04-18,Agrabad,Chattogram,224286.29,64,Current
68659,105931,Fatema Hossain,Transfer,19390.82,2022-08-22,Gulshan,Dhaka,69404.49,35,Current
68660,103674,Mim Johnson,Withdrawal,14167.71,2024-10-23,Motijheel,Dhaka,138285.35,75,Savings
68661,106393,John Khan,Online Purchase,17620.55,2023-01-29,GEC Circle,Chattogram,14672.54,27,Current
68662,112799,Sophia Hossain,Loan Payment,54835.85,2024-01-10,Sylhet Main,Sylhet,52894.24,71,Fixed Deposit
68663,114040,Arif Roy,ATM Withdrawal,477.79,2025-01-05,Gulshan,Dhaka,36765.36,55,Fixed Deposit
68664,110286,Olivia Roy,Online Purchase,746.63,2025-03-05,Khulna Main,Khulna,20399.91,68,Savings
68665,108809,Arif Talukder,Withdrawal,17683.52,2024-06-15,Dhanmondi,Dhaka,106219.16,35,Fixed Deposit
68666,106001,John Sarker,ATM Withdrawal,407.56,2025-06-17,Barisal Main,Barisal,45172.25,20,Current
68667,114258,Linda Chowdhury,Bill Payment,5642.44,2025-10-16,Comilla Main,Comilla,67770.84,47,Savings
68668,104734,Rahim Das,Transfer,18064.92,2024-02-19,Barisal Main,Barisal,132511.79,59,Fixed Deposit
68669,111511,David Akter,Loan Payment,26458.99,2023-10-17,Motijheel,Dhaka,0,35,Current
68670,106443,Ahmed Sarker,Transfer,3923.19,2022-12-14,Gulshan,Dhaka,31957.53,62,Savings
68671,102900,Jannat Smith,Withdrawal,19279.91,2022-05-29,GEC Circle,Chattogram,183856.56,44,Current
68672,108899,David Das,Withdrawal,14792.28,2023-10-28,Banani,Dhaka,87892.72,30,Fixed Deposit
68673,102204,Tanvir Brown,Bill Payment,18913.95,2024-07-27,GEC Circle,Chattogram,104352.55,64,Current
68674,105604,Michael Hossain,Deposit,38248.09,2023-01-22,GEC Circle,Chattogram,45959.42,68,Savings
68675,103332,William Hossain,ATM Withdrawal,14830.18,2023-01-16,Agrabad,Chattogram,101930.54,71,Fixed Deposit
68676,103699,John Miah,Loan Payment,52909.03,2023-12-22,Khulna Main,Khulna,0,62,Savings
68677,101817,Ahmed Das,Transfer,2285.96,2024-03-25,Rajshahi Main,Rajshahi,29694.85,64,Current
68678,101427,Sara Rahman,Bill Payment,6461.91,2026-04-04,Dhanmondi,Dhaka,120750.67,37,Fixed Deposit
68679,109463,Mary Brown,Transfer,6089.51,2026-08-02,GEC Circle,Chattogram,40173.97,70,Current
68680,112632,David Williams,Deposit,9380.82,2024-04-30,Barisal Main,Barisal,115519.58,69,Fixed Deposit
68681,100607,Michael Akter,Bill Payment,3346.82,2022-10-04,Agrabad,Chattogram,50140.51,39,Current
68682,108911,Priya Williams,Bill Payment,5880.1,2024-02-04,Barisal Main,Barisal,0,33,Fixed Deposit
68683,110836,John Roy,Loan Payment,37326.96,2025-04-06,Khulna Main,Khulna,19199.06,50,Savings
68684,107455,Karim Johnson,Online Purchase,15477.72,2022-03-19,Uttara,Dhaka,164334.57,54,Savings
68685,111806,James Sarker,Deposit,34654.68,2026-03-27,Khulna Main,Khulna,0,48,Savings
68686,109196,Sara Williams,Transfer,28581.12,2022-07-16,Rajshahi Main,Rajshahi,112475.49,34,Current
68687,113629,Arif Brown,Withdrawal,2840.12,2023-07-13,Comilla Main,Comilla,24248.72,27,Savings
68688,114014,Sultana Rahman,ATM Withdrawal,6349.98,2026-07-01,Barisal Main,Barisal,41122.23,70,Savings
68689,113348,Ahmed Miah,Bill Payment,10471.49,2024-04-01,Khulna Main,Khulna,126762.52,58,Fixed Deposit
68690,104664,Nusrat Islam,Bill Payment,6783.95,2026-06-15,Gulshan,Dhaka,43959.38,64,Fixed Deposit
68691,102257,Sara Sarker,ATM Withdrawal,5708.3,2024-04-27,Comilla Main,Comilla,31184.57,70,Current
68692,114960,Karim Chowdhury,Loan Payment,20026.65,2022-12-12,Agrabad,Chattogram,64040.75,27,Fixed Deposit
68693,100995,Robert Sarker,Deposit,65975.04,2022-04-27,Sylhet Main,Sylhet,85864.17,52,Current
68694,114951,Priya Johnson,Deposit,32726.99,2023-04-12,Uttara,Dhaka,99833.88,48,Current
68695,107405,Michael Hossain,Deposit,7967.46,2023-12-11,Gulshan,Dhaka,154666.08,28,Savings
68696,102822,Rakib Talukder,ATM Withdrawal,2679.86,2022-06-02,Gulshan,Dhaka,75579.99,53,Fixed Deposit
68697,103937,Mary Uddin,Bill Payment,1152.53,2022-12-25,Dhanmondi,Dhaka,121606.49,19,Fixed Deposit
68698,101252,Karim Uddin,Deposit,34921.33,2026-08-29,Comilla Main,Comilla,191252.67,42,Savings
68699,109881,David Talukder,ATM Withdrawal,10128.37,2025-10-23,GEC Circle,Chattogram,44727.86,54,Current
68700,105195,Nusrat Rahman,ATM Withdrawal,7422.12,2026-01-01,Dhanmondi,Dhaka,0,37,Fixed Deposit
68701,109056,Ayesha Rahman,Deposit,23665.52,2025-02-25,GEC Circle,Chattogram,135766.92,39,Current
68702,102472,Mim Sarker,Withdrawal,17154.97,2023-03-30,Gulshan,Dhaka,32224.88,36,Fixed Deposit
68703,109696,Sara Talukder,Online Purchase,1962.0,2024-04-14,Rajshahi Main,Rajshahi,81054.03,27,Savings
68704,107556,Sara Chowdhury,Bill Payment,200.02,2023-04-14,Sylhet Main,Sylhet,92801.87,66,Current
68705,105755,John Islam,Online Purchase,3907.37,2022-09-04,Gulshan,Dhaka,16936.57,46,Fixed Deposit
68706,104016,Mim Sarker,Bill Payment,18552.78,2022-07-09,Uttara,Dhaka,0,34,Fixed Deposit
68707,106811,Mary Ahmed,Bill Payment,12169.55,2024-11-08,GEC Circle,Chattogram,108413.27,26,Current
68708,114694,William Islam,Bill Payment,128.18,2022-04-09,Motijheel,Dhaka,125574.73,35,Savings
68709,104311,Linda Williams,Bill Payment,749.63,2024-11-14,Rajshahi Main,Rajshahi,139056.82,44,Current
68710,105829,Fatema Chowdhury,Transfer,17149.4,2025-02-14,GEC Circle,Chattogram,25334.46,36,Current
68711,100888,Rahim Ahmed,Deposit,20000.45,2026-04-29,Dhanmondi,Dhaka,120817.59,45,Fixed Deposit
68712,113417,Karim Das,Bill Payment,766.82,2023-10-18,Barisal Main,Barisal,138360.03,57,Current
68713,108672,Mary Das,Transfer,10218.11,2026-02-04,GEC Circle,Chattogram,98307.43,68,Fixed Deposit
68714,113769,Linda Chowdhury,Withdrawal,3113.87,2026-01-09,Uttara,Dhaka,98480.89,67,Fixed Deposit
68715,103858,Emma Williams,Withdrawal,9225.41,2023-11-03,Khulna Main,Khulna,86487.5,20,Fixed Deposit
68716,108218,Sara Rahman,Online Purchase,48647.85,2023-10-27,Dhanmondi,Dhaka,73372.79,35,Fixed Deposit
68717,113893,Mim Islam,ATM Withdrawal,5589.37,2025-12-01,Comilla Main,Comilla,66817.53,69,Current
68718,113260,Olivia Uddin,Transfer,9858.69,2023-09-12,GEC Circle,Chattogram,95667.4,24,Current
68719,114380,Mary Smith,ATM Withdrawal,1719.36,2024-09-17,GEC Circle,Chattogram,127024.39,40,Current
68720,115000,Rakib Miah,Withdrawal,13101.32,2022-11-03,Banani,Dhaka,90991.72,41,Current
68721,102068,Emma Smith,Transfer,7281.27,2025-07-23,Khulna Main,Khulna,82937.66,33,Fixed Deposit
68722,114604,Arif Das,Bill Payment,13061.97,2025-11-13,GEC Circle,Chattogram,74186.11,46,Savings
68723,114459,Arif Sarker,ATM Withdrawal,5735.95,2023-02-28,Agrabad,Chattogram,117921.81,54,Savings
68724,102415,Rahim Uddin,ATM Withdrawal,5676.64,2025-08-13,Motijheel,Dhaka,71186.11,18,Fixed Deposit
68725,113504,Fatema Hossain,Bill Payment,35650.34,2023-11-22,Rajshahi Main,Rajshahi,127715.01,34,Savings
68726,108729,Fatema Chowdhury,Bill Payment,197.22,2022-01-16,Banani,Dhaka,103119.6,44,Current
68727,101383,Tanvir Miah,Withdrawal,2920.32,2022-09-14,Comilla Main,Comilla,70865.15,40,Current
68728,114972,Olivia Rahman,Bill Payment,29362.42,2025-07-06,Comilla Main,Comilla,121092.69,47,Current
68729,102876,Mim Sarker,Bill Payment,13268.61,2026-03-20,Agrabad,Chattogram,15297.59,39,Savings
68730,112266,David Miah,Online Purchase,27579.83,2025-10-17,Motijheel,Dhaka,91701.93,56,Fixed Deposit
68731,110334,Mim Talukder,Bill Payment,10396.29,2023-12-06,Sylhet Main,Sylhet,114734.96,67,Current
68732,106092,Karim Ahmed,ATM Withdrawal,14196.15,2024-10-16,Sylhet Main,Sylhet,47999.36,46,Current
68733,106345,Mary Das,Deposit,8026.53,2025-08-20,Gulshan,Dhaka,38789.07,32,Savings
